0.018600	-0.006792	-0.008013	-0.004351	-0.005816	-0.005816	-0.008746	-0.008013	-0.005328	-0.007769	-0.009722	-0.006304
0.018700	-0.006060	-0.005328	-0.003863	-0.007037	-0.004107	-0.009722	-0.006060	-0.006548	-0.009234	-0.008990	-0.007769
0.018800	-0.004351	-0.002398	-0.003619	-0.006304	-0.004595	-0.007525	-0.007037	-0.006304	-0.008501	-0.011431	-0.006304
0.018900	-0.006304	-0.004351	-0.005083	-0.004595	-0.007037	-0.005816	-0.006060	-0.005328	-0.006060	-0.008013	-0.006304
0.019000	-0.006548	-0.003374	-0.004351	-0.003863	-0.006304	-0.005083	-0.005083	-0.004351	-0.008257	-0.008013	-0.006060
0.019100	-0.005328	-0.005083	-0.004107	-0.004595	-0.005816	-0.003863	-0.005083	-0.003863	-0.008257	-0.007769	-0.005328
0.019200	-0.006792	-0.007037	-0.006792	-0.005816	-0.006792	-0.003130	-0.006060	-0.004351	-0.006060	-0.006792	-0.005083
0.019300	-0.007525	-0.008013	-0.006060	-0.005083	-0.006304	-0.003619	-0.006060	-0.005328	-0.004595	-0.006548	-0.005328
0.019400	-0.008013	-0.007769	-0.003863	-0.007037	-0.006304	-0.003863	-0.006304	-0.008501	-0.005816	-0.008257	-0.006304
0.019500	-0.009478	-0.011431	-0.004107	-0.008013	-0.008257	-0.003374	-0.007281	-0.007037	-0.007525	-0.008257	-0.005328
0.019600	-0.006548	-0.009966	-0.003130	-0.008746	-0.008013	-0.006548	-0.008746	-0.006060	-0.007037	-0.008746	-0.005083
0.019700	-0.006304	-0.007037	-0.004351	-0.008990	-0.008257	-0.007281	-0.008013	-0.008746	-0.008990	-0.010455	-0.005328
0.019800	-0.009478	-0.008257	-0.005816	-0.009234	-0.009234	-0.006548	-0.008746	-0.009478	-0.008501	-0.012652	-0.008501
0.019900	-0.010699	-0.007525	-0.006060	-0.009478	-0.010455	-0.008746	-0.009722	-0.009722	-0.008990	-0.012408	-0.009234
